course_id;course_title;url;is_paid;price;num_subscribers;num_reviews;num_lectures;level;content_duration;published_timestamp;subject
1070968;Bamed Healthcare Gg. Macan No.4, RT.10/RW.1, Duri Kepa, Kec. Kb. Jeruk, Kota Jakarta Barat, Daerah Khusus Ibukota Jakarta 11520, Indonesia;Gg. Macan No.4, RT.10/RW.1, Duri Kepa, Kec. Kb. Jeruk, Kota Jakarta Barat, Daerah Khusus Ibukota Jakarta 11520, Indonesia;Bamed Healthcare Gg. Macan No.4, RT.10/RW.1, Duri Kepa, Kec. Kb. Jeruk, Kota Jakarta Barat, Daerah Khusus Ibukota Jakarta 11520, Indonesia;200;2147;23;51;All Levels;1.5 hours;2017-01-18T20:58:58Z;Bamed Healthcare
1070968;Viva Medika Centro City jl. macan daan mogot kav. 4-5 blok a no. s16 & 20 kedoya utara, kebon jeruk, jakbar - dki jakarta raya;jl. macan daan mogot kav. 4-5 blok a no. s16 & 20 kedoya utara, kebon jeruk, jakbar - dki jakarta raya;Viva Medika Centro City jl. macan daan mogot kav. 4-5 blok a no. s16 & 20 kedoya utara, kebon jeruk, jakbar - dki jakarta raya;200;2147;23;51;All Levels;1.5 hours;2017-01-18T20:58:58Z;Viva Medika Centro City
1070968; viva medika centro city JL. MACAN DAAN MOGOT KAV. 4-5 BLOK A NO. S16 & 20 KEDOYA UTARA, KEBON JERUK, JAKBAR - DKI JAKARTA RAYA;JL. MACAN DAAN MOGOT KAV. 4-5 BLOK A NO. S16 & 20 KEDOYA UTARA, KEBON JERUK, JAKBAR - DKI JAKARTA RAYA; viva medika centro city JL. MACAN DAAN MOGOT KAV. 4-5 BLOK A NO. S16 & 20 KEDOYA UTARA, KEBON JERUK, JAKBAR - DKI JAKARTA RAYA;200;2147;23;51;All Levels;1.5 hours;2017-01-18T20:58:58Z;Viva Medika Centro City
1070968; VIVA MEDIKA CENTRO CITY jl. macan kav. 4-5 blok s 16 &rt 010/001, kel. kedoya utara kec. kebon jeruk, jakarta barat;jl. macan kav. 4-5 blok s 16 &rt 010/001, kel. kedoya utara kec. kebon jeruk, jakarta barat; VIVA MEDIKA CENTRO CITY jl. macan kav. 4-5 blok s 16 &rt 010/001, kel. kedoya utara kec. kebon jeruk, jakarta barat;200;2147;23;51;All Levels;1.5 hours;2017-01-18T20:58:58Z;Viva Medika Centro City
1070968;klinik viva medika centro city JL. MACAN KAV. 4-5 BLOK S 16 &RT 010/001, KEL. KEDOYA UTARA KEC. KEBON JERUK, JAKARTA BARAT;JL. MACAN KAV. 4-5 BLOK S 16 &RT 010/001, KEL. KEDOYA UTARA KEC. KEBON JERUK, JAKARTA BARAT;klinik viva medika centro city JL. MACAN KAV. 4-5 BLOK S 16 &RT 010/001, KEL. KEDOYA UTARA KEC. KEBON JERUK, JAKARTA BARAT;200;2147;23;51;All Levels;1.5 hours;2017-01-18T20:58:58Z;Viva Medika Centro City
1070968;KLINIK VIVA MEDIKA CENTRO CITY Jl. Perjuangan No.Kav.8, RT.14/RW.10, Kb. Jeruk, Kec. Kb. Jeruk, Jakarta, Daerah Khusus Ibukota Jakarta 11530, Indonesia;Jl. Perjuangan No.Kav.8, RT.14/RW.10, Kb. Jeruk, Kec. Kb. Jeruk, Jakarta, Daerah Khusus Ibukota Jakarta 11530, Indonesia;KLINIK VIVA MEDIKA CENTRO CITY Jl. Perjuangan No.Kav.8, RT.14/RW.10, Kb. Jeruk, Kec. Kb. Jeruk, Jakarta, Daerah Khusus Ibukota Jakarta 11530, Indonesia;200;2147;23;51;All Levels;1.5 hours;2017-01-18T20:58:58Z;Viva Medika Centro City
1070968;Siloam Hospitals Kebon Jeruk jl. raya perjuangan, kav.8, kebun jeruk;jl. raya perjuangan, kav.8, kebun jeruk;Siloam Hospitals Kebon Jeruk jl. raya perjuangan, kav.8, kebun jeruk;200;2147;23;51;All Levels;1.5 hours;2017-01-18T20:58:58Z;Siloam Hospitals Kebon Jeruk
1070968;siloam hospitals kebon jeruk Sudirman Plaza Indofood Tower, Jl. Jend. Sudirman No.78, RT.3/RW.3, Kuningan, Setia Budi, Kecamatan Setiabudi, Kota Jakarta Selatan, Daerah Khusus Ibukota Jakarta 12910, Indonesia;Sudirman Plaza Indofood Tower, Jl. Jend. Sudirman No.78, RT.3/RW.3, Kuningan, Setia Budi, Kecamatan Setiabudi, Kota Jakarta Selatan, Daerah Khusus Ibukota Jakarta 12910, Indonesia;siloam hospitals kebon jeruk Sudirman Plaza Indofood Tower, Jl. Jend. Sudirman No.78, RT.3/RW.3, Kuningan, Setia Budi, Kecamatan Setiabudi, Kota Jakarta Selatan, Daerah Khusus Ibukota Jakarta 12910, Indonesia;200;2147;23;51;All Levels;1.5 hours;2017-01-18T20:58:58Z;Siloam Hospitals Kebon Jeruk
1070968;Miracle - Wsa Garden Shooping Arcade Beaufort No. 8AC, Jl. Tanjung Duren Raya No.Kav. 5-9, RT.12/RW.6, Tj. Duren Sel., Kec. Grogol petamburan, Kota Jakarta Barat, Daerah Khusus Ibukota Jakarta 11470, Indonesia;Garden Shooping Arcade Beaufort No. 8AC, Jl. Tanjung Duren Raya No.Kav. 5-9, RT.12/RW.6, Tj. Duren Sel., Kec. Grogol petamburan, Kota Jakarta Barat, Daerah Khusus Ibukota Jakarta 11470, Indonesia;Miracle - Wsa Garden Shooping Arcade Beaufort No. 8AC, Jl. Tanjung Duren Raya No.Kav. 5-9, RT.12/RW.6, Tj. Duren Sel., Kec. Grogol petamburan, Kota Jakarta Barat, Daerah Khusus Ibukota Jakarta 11470, Indonesia;200;2147;23;51;All Levels;1.5 hours;2017-01-18T20:58:58Z;Miracle - WSA
1070968;Mayapada Central Park garden shopping arcade jl. tanjung duren raya kav. 5-9  jakarta barat;garden shopping arcade jl. tanjung duren raya kav. 5-9  jakarta barat;Mayapada Central Park garden shopping arcade jl. tanjung duren raya kav. 5-9  jakarta barat;200;2147;23;51;All Levels;1.5 hours;2017-01-18T20:58:58Z;Mayapada Central Park
1070968;your clinic central park GARDEN SHOPPING ARCADE JL. TANJUNG DUREN RAYA KAV. 5-9  JAKARTA BARAT;GARDEN SHOPPING ARCADE JL. TANJUNG DUREN RAYA KAV. 5-9  JAKARTA BARAT;your clinic central park GARDEN SHOPPING ARCADE JL. TANJUNG DUREN RAYA KAV. 5-9  JAKARTA BARAT;200;2147;23;51;All Levels;1.5 hours;2017-01-18T20:58:58Z;Mayapada Central Park
1070968;YOUR CLINIC CENTRAL PARK Jl. Tampak Siring Blok KJG No. 10, Ruko Daan Mogot Baru, RT.8/RW.12, Kalideres, West Jakarta City, Jakarta 11460, Indonesia;Jl. Tampak Siring Blok KJG No. 10, Ruko Daan Mogot Baru, RT.8/RW.12, Kalideres, West Jakarta City, Jakarta 11460, Indonesia;YOUR CLINIC CENTRAL PARK Jl. Tampak Siring Blok KJG No. 10, Ruko Daan Mogot Baru, RT.8/RW.12, Kalideres, West Jakarta City, Jakarta 11460, Indonesia;200;2147;23;51;All Levels;1.5 hours;2017-01-18T20:58:58Z;Mayapada Central Park
1070968;Prodia Daan Mogot Baru ruko daan mogot baru jl. tampak siring blok kjg no.10;ruko daan mogot baru jl. tampak siring blok kjg no.10;Prodia Daan Mogot Baru ruko daan mogot baru jl. tampak siring blok kjg no.10;200;2147;23;51;All Levels;1.5 hours;2017-01-18T20:58:58Z;Prodia Daan Mogot Baru
1070968;prodia daan mogot baru Rukan Grand Aries Niaga Blok E1 No. 1M-1N Kembangan, Jl. Taman Aries, RT.12/RW.8, Meruya Utara, Kec. Kembangan, Kota Jakarta Barat, Daerah Khusus Ibukota Jakarta 11620, Indonesia;Rukan Grand Aries Niaga Blok E1 No. 1M-1N Kembangan, Jl. Taman Aries, RT.12/RW.8, Meruya Utara, Kec. Kembangan, Kota Jakarta Barat, Daerah Khusus Ibukota Jakarta 11620, Indonesia;prodia daan mogot baru Rukan Grand Aries Niaga Blok E1 No. 1M-1N Kembangan, Jl. Taman Aries, RT.12/RW.8, Meruya Utara, Kec. Kembangan, Kota Jakarta Barat, Daerah Khusus Ibukota Jakarta 11620, Indonesia;200;2147;23;51;All Levels;1.5 hours;2017-01-18T20:58:58Z;Prodia Daan Mogot Baru
1070968;Kl Grand Aries Jl. Kedoya Agave Raya Blok AII No.22 Perkantoran Tomang Tol Raya, RT.19/RW.4, South Kedoya, Kebonjeruk, West Jakarta City, Jakarta 11520, Indonesia;Jl. Kedoya Agave Raya Blok AII No.22 Perkantoran Tomang Tol Raya, RT.19/RW.4, South Kedoya, Kebonjeruk, West Jakarta City, Jakarta 11520, Indonesia;Kl Grand Aries Jl. Kedoya Agave Raya Blok AII No.22 Perkantoran Tomang Tol Raya, RT.19/RW.4, South Kedoya, Kebonjeruk, West Jakarta City, Jakarta 11520, Indonesia;200;2147;23;51;All Levels;1.5 hours;2017-01-18T20:58:58Z;Kl Grand Aries
1070968;Prodia Kedoya jl. kedoya agave raya perkantoran tomang tol raya blok a2 / no.22 kedoya selatan;jl. kedoya agave raya perkantoran tomang tol raya blok a2 / no.22 kedoya selatan;Prodia Kedoya jl. kedoya agave raya perkantoran tomang tol raya blok a2 / no.22 kedoya selatan;200;2147;23;51;All Levels;1.5 hours;2017-01-18T20:58:58Z;Prodia Kedoya
1070968;klinik prodia kedoya JL. KEDOYA AGAVE RAYA PERKANTORAN TOMANG TOL RAYA BLOK A2 / NO.22 KEDOYA SELATAN;JL. KEDOYA AGAVE RAYA PERKANTORAN TOMANG TOL RAYA BLOK A2 / NO.22 KEDOYA SELATAN;klinik prodia kedoya JL. KEDOYA AGAVE RAYA PERKANTORAN TOMANG TOL RAYA BLOK A2 / NO.22 KEDOYA SELATAN;200;2147;23;51;All Levels;1.5 hours;2017-01-18T20:58:58Z;Prodia Kedoya
1070968;KLINIK PRODIA KEDOYA Rukan Sixth Avenue Blok J01 A No. 20-22, Citra Garden 6, RT.1/RW.5, Tegal Alur, Kec. Kalideres, Kota Jakarta Barat, Daerah Khusus Ibukota Jakarta 11830, Indonesia;Rukan Sixth Avenue Blok J01 A No. 20-22, Citra Garden 6, RT.1/RW.5, Tegal Alur, Kec. Kalideres, Kota Jakarta Barat, Daerah Khusus Ibukota Jakarta 11830, Indonesia;KLINIK PRODIA KEDOYA Rukan Sixth Avenue Blok J01 A No. 20-22, Citra Garden 6, RT.1/RW.5, Tegal Alur, Kec. Kalideres, Kota Jakarta Barat, Daerah Khusus Ibukota Jakarta 11830, Indonesia;200;2147;23;51;All Levels;1.5 hours;2017-01-18T20:58:58Z;Prodia Kedoya
1070968;Gethealthy Clinic Jl. Peta Selatan No.1, RT.7/RW.11, Kalideres, Kec. Kalideres, Kota Jakarta Barat, Daerah Khusus Ibukota Jakarta 11840, Indonesia;Jl. Peta Selatan No.1, RT.7/RW.11, Kalideres, Kec. Kalideres, Kota Jakarta Barat, Daerah Khusus Ibukota Jakarta 11840, Indonesia;Gethealthy Clinic Jl. Peta Selatan No.1, RT.7/RW.11, Kalideres, Kec. Kalideres, Kota Jakarta Barat, Daerah Khusus Ibukota Jakarta 11840, Indonesia;200;2147;23;51;All Levels;1.5 hours;2017-01-18T20:58:58Z;GEThealthy Clinic
1070968;Mitra Keluarga Kalideres jl. peta selatan no. 1 rt 007/011 kalideres;jl. peta selatan no. 1 rt 007/011 kalideres;Mitra Keluarga Kalideres jl. peta selatan no. 1 rt 007/011 kalideres;200;2147;23;51;All Levels;1.5 hours;2017-01-18T20:58:58Z;Mitra Keluarga Kalideres
1070968;mitra keluarga kalideres JL. PETA SELATAN NO. 1 RT 007/011 KALIDERES;JL. PETA SELATAN NO. 1 RT 007/011 KALIDERES;mitra keluarga kalideres JL. PETA SELATAN NO. 1 RT 007/011 KALIDERES;200;2147;23;51;All Levels;1.5 hours;2017-01-18T20:58:58Z;Mitra Keluarga Kalideres
1070968;MITRA KELUARGA KALIDERES jl. peta selatan bulak teko kalideres jakarta barat - dki jakarta raya;jl. peta selatan bulak teko kalideres jakarta barat - dki jakarta raya;MITRA KELUARGA KALIDERES jl. peta selatan bulak teko kalideres jakarta barat - dki jakarta raya;200;2147;23;51;All Levels;1.5 hours;2017-01-18T20:58:58Z;Mitra Keluarga Kalideres
1070968;rs mitra keluarga kalideres JL. PETA SELATAN BULAK TEKO KALIDERES JAKARTA BARAT - DKI JAKARTA RAYA;JL. PETA SELATAN BULAK TEKO KALIDERES JAKARTA BARAT - DKI JAKARTA RAYA;rs mitra keluarga kalideres JL. PETA SELATAN BULAK TEKO KALIDERES JAKARTA BARAT - DKI JAKARTA RAYA;200;2147;23;51;All Levels;1.5 hours;2017-01-18T20:58:58Z;Mitra Keluarga Kalideres
1070968;RS MITRA KELUARGA KALIDERES Sentra Niaga Puri Indah, Jl. Puri Lkr. Dalam T6 No.28, RT.1/RW.2, Kembangan Sel., Kec. Kembangan, Kota Jakarta Barat, Daerah Khusus Ibukota Jakarta 11610, Indonesia;Sentra Niaga Puri Indah, Jl. Puri Lkr. Dalam T6 No.28, RT.1/RW.2, Kembangan Sel., Kec. Kembangan, Kota Jakarta Barat, Daerah Khusus Ibukota Jakarta 11610, Indonesia;RS MITRA KELUARGA KALIDERES Sentra Niaga Puri Indah, Jl. Puri Lkr. Dalam T6 No.28, RT.1/RW.2, Kembangan Sel., Kec. Kembangan, Kota Jakarta Barat, Daerah Khusus Ibukota Jakarta 11610, Indonesia;200;2147;23;51;All Levels;1.5 hours;2017-01-18T20:58:58Z;Mitra Keluarga Kalideres
1070968;Media Prodia Puri Indah komplek sentra niaga puri indah blok t/6 no.28, jl. puri lingkar dalam jakarta barat;komplek sentra niaga puri indah blok t/6 no.28, jl. puri lingkar dalam jakarta barat;Media Prodia Puri Indah komplek sentra niaga puri indah blok t/6 no.28, jl. puri lingkar dalam jakarta barat;200;2147;23;51;All Levels;1.5 hours;2017-01-18T20:58:58Z;Media Prodia Puri Indah
1070968;klinik media prodia puri indah Jl. Aipda K.S.Tubun Raya No. 84 B-C, RT.7/RW.1, Slipi, Kec. Palmerah, Kota Jakarta Barat, Daerah Khusus Ibukota Jakarta 11410, Indonesia;Jl. Aipda K.S.Tubun Raya No. 84 B-C, RT.7/RW.1, Slipi, Kec. Palmerah, Kota Jakarta Barat, Daerah Khusus Ibukota Jakarta 11410, Indonesia;klinik media prodia puri indah Jl. Aipda K.S.Tubun Raya No. 84 B-C, RT.7/RW.1, Slipi, Kec. Palmerah, Kota Jakarta Barat, Daerah Khusus Ibukota Jakarta 11410, Indonesia;200;2147;23;51;All Levels;1.5 hours;2017-01-18T20:58:58Z;Media Prodia Puri Indah
1070968;Kimia Farma 282 Jl. Raya Pos Pengumben No.11, RT.5/RW.6, South Sukabumi, Kebonjeruk, West Jakarta City, Jakarta 11560, Indonesia;Jl. Raya Pos Pengumben No.11, RT.5/RW.6, South Sukabumi, Kebonjeruk, West Jakarta City, Jakarta 11560, Indonesia;Kimia Farma 282 Jl. Raya Pos Pengumben No.11, RT.5/RW.6, South Sukabumi, Kebonjeruk, West Jakarta City, Jakarta 11560, Indonesia;200;2147;23;51;All Levels;1.5 hours;2017-01-18T20:58:58Z;Kimia Farma 282
1070968;Kimia Farma 254 jl.  raya pos pengumben no.11 jakarta barat;jl.  raya pos pengumben no.11 jakarta barat;Kimia Farma 254 jl.  raya pos pengumben no.11 jakarta barat;200;2147;23;51;All Levels;1.5 hours;2017-01-18T20:58:58Z;Kimia Farma 254
1070968;klinik & apotek kf 254 JL.  RAYA POS PENGUMBEN NO.11 JAKARTA BARAT;JL.  RAYA POS PENGUMBEN NO.11 JAKARTA BARAT;klinik & apotek kf 254 JL.  RAYA POS PENGUMBEN NO.11 JAKARTA BARAT;200;2147;23;51;All Levels;1.5 hours;2017-01-18T20:58:58Z;Kimia Farma 255
1070968;KLINIK & APOTEK KF 254 Jl. Letjen Jend Jl. Letjen S. Parman No.84-86, Kota Bambu Sel., Kec. Palmerah, Kota Jakarta Barat, Daerah Khusus Ibukota Jakarta 11420, Indonesia;Jl. Letjen Jend Jl. Letjen S. Parman No.84-86, Kota Bambu Sel., Kec. Palmerah, Kota Jakarta Barat, Daerah Khusus Ibukota Jakarta 11420, Indonesia;KLINIK & APOTEK KF 254 Jl. Letjen Jend Jl. Letjen S. Parman No.84-86, Kota Bambu Sel., Kec. Palmerah, Kota Jakarta Barat, Daerah Khusus Ibukota Jakarta 11420, Indonesia;200;2147;23;51;All Levels;1.5 hours;2017-01-18T20:58:58Z;Kimia Farma 256
1070968;Kanker Dharmais Waskita Karya, Jl. Biru Laut X No.11, RT.11/RW.11, Cipinang Cempedak, Kecamatan Jatinegara, Kota Jakarta Timur, Daerah Khusus Ibukota Jakarta 13340, Indonesia;Waskita Karya, Jl. Biru Laut X No.11, RT.11/RW.11, Cipinang Cempedak, Kecamatan Jatinegara, Kota Jakarta Timur, Daerah Khusus Ibukota Jakarta 13340, Indonesia;Kanker Dharmais Waskita Karya, Jl. Biru Laut X No.11, RT.11/RW.11, Cipinang Cempedak, Kecamatan Jatinegara, Kota Jakarta Timur, Daerah Khusus Ibukota Jakarta 13340, Indonesia;200;2147;23;51;All Levels;1.5 hours;2017-01-18T20:58:58Z;Kanker Dharmais
1070968;Kimia Farma 96 Jl. Panjang Arteri Klp. Dua Raya No.18, Kb. Jeruk, Kec. Kb. Jeruk, Kota Jakarta Barat, Daerah Khusus Ibukota Jakarta 11530, Indonesia;Jl. Panjang Arteri Klp. Dua Raya No.18, Kb. Jeruk, Kec. Kb. Jeruk, Kota Jakarta Barat, Daerah Khusus Ibukota Jakarta 11530, Indonesia;Kimia Farma 96 Jl. Panjang Arteri Klp. Dua Raya No.18, Kb. Jeruk, Kec. Kb. Jeruk, Kota Jakarta Barat, Daerah Khusus Ibukota Jakarta 11530, Indonesia;200;2147;23;51;All Levels;1.5 hours;2017-01-18T20:58:58Z;Kimia Farma 96
1070968;Pramita Kebon Jeruk (Bonjer) jl. kelapa dua raya no.18 kebon jeruk;jl. kelapa dua raya no.18 kebon jeruk;Pramita Kebon Jeruk (Bonjer) jl. kelapa dua raya no.18 kebon jeruk;200;2147;23;51;All Levels;1.5 hours;2017-01-18T20:58:58Z;Pramita Kebon Jeruk
1070968;lab. pramita kebon jeruk (bonjer) JL. KELAPA DUA RAYA NO.18 KEBON JERUK;JL. KELAPA DUA RAYA NO.18 KEBON JERUK;lab. pramita kebon jeruk (bonjer) JL. KELAPA DUA RAYA NO.18 KEBON JERUK;200;2147;23;51;All Levels;1.5 hours;2017-01-18T20:58:58Z;Pramita Kebon Jeruk
1070968;LAB. PRAMITA KEBON JERUK (BONJER) Jl. Kintamani Raya No.2, RT.1/RW.12, Kalideres, Kec. Kalideres, Kota Jakarta Barat, Daerah Khusus Ibukota Jakarta 11840, Indonesia;Jl. Kintamani Raya No.2, RT.1/RW.12, Kalideres, Kec. Kalideres, Kota Jakarta Barat, Daerah Khusus Ibukota Jakarta 11840, Indonesia;LAB. PRAMITA KEBON JERUK (BONJER) Jl. Kintamani Raya No.2, RT.1/RW.12, Kalideres, Kec. Kalideres, Kota Jakarta Barat, Daerah Khusus Ibukota Jakarta 11840, Indonesia;200;2147;23;51;All Levels;1.5 hours;2017-01-18T20:58:58Z;Pramita Kebon Jeruk
1070968;Hermina Daan Mogot jl. kintamani raya no. 2 jakarta barat - dki jakarta raya;jl. kintamani raya no. 2 jakarta barat - dki jakarta raya;Hermina Daan Mogot jl. kintamani raya no. 2 jakarta barat - dki jakarta raya;200;2147;23;51;All Levels;1.5 hours;2017-01-18T20:58:58Z;Hermina Daan Mogot
1070968;rs hermina daan mogot   jl. kintamani raya, no.2, kaw. daan mogot baru;jl. kintamani raya, no.2, kaw. daan mogot baru;rs hermina daan mogot   jl. kintamani raya, no.2, kaw. daan mogot baru;200;2147;23;51;All Levels;1.5 hours;2017-01-18T20:58:58Z;Hermina Daan Mogot
1070968;rs. hermina daan mogot ;;rs. hermina daan mogot ;200;2147;23;51;All Levels;1.5 hours;2017-01-18T20:58:58Z;Hermina Daan Mogot
1070968;Pondok Indah Puri Indah Jalan Puri Indah Raya S-2, RT.1/RW.2, Kembangan Sel., Kec. Kembangan, Kota Jakarta Barat, Daerah Khusus Ibukota Jakarta 11610, Indonesia;Jalan Puri Indah Raya S-2, RT.1/RW.2, Kembangan Sel., Kec. Kembangan, Kota Jakarta Barat, Daerah Khusus Ibukota Jakarta 11610, Indonesia;Pondok Indah Puri Indah Jalan Puri Indah Raya S-2, RT.1/RW.2, Kembangan Sel., Kec. Kembangan, Kota Jakarta Barat, Daerah Khusus Ibukota Jakarta 11610, Indonesia;200;2147;23;51;All Levels;1.5 hours;2017-01-18T20:58:58Z;Pondok Indah Puri Indah
1070968;rs pondok indah puri indah jl. puri indah raya blok s2, kembangan selatan;jl. puri indah raya blok s2, kembangan selatan;rs pondok indah puri indah jl. puri indah raya blok s2, kembangan selatan;200;2147;23;51;All Levels;1.5 hours;2017-01-18T20:58:58Z;Pondok Indah Puri Indah
1070968;RS PONDOK INDAH PURI INDAH JL. PURI INDAH RAYA BLOK S2, KEMBANGAN SELATAN;JL. PURI INDAH RAYA BLOK S2, KEMBANGAN SELATAN;RS PONDOK INDAH PURI INDAH JL. PURI INDAH RAYA BLOK S2, KEMBANGAN SELATAN;200;2147;23;51;All Levels;1.5 hours;2017-01-18T20:58:58Z;Pondok Indah Puri Indah
1070968;Bhakti Mulia Jl. Ks. Tubun No.7RT.9/RW.5, Slipi, Kec. Palmerah, Kota Jakarta Barat, Daerah Khusus Ibukota Jakarta 11410, Indonesia;Jl. Ks. Tubun No.7RT.9/RW.5, Slipi, Kec. Palmerah, Kota Jakarta Barat, Daerah Khusus Ibukota Jakarta 11410, Indonesia;Bhakti Mulia Jl. Ks. Tubun No.7RT.9/RW.5, Slipi, Kec. Palmerah, Kota Jakarta Barat, Daerah Khusus Ibukota Jakarta 11410, Indonesia;200;2147;23;51;All Levels;1.5 hours;2017-01-18T20:58:58Z;Bhakti Mulia
1070968;rs bhakti mulia jl. aipda k.s.tubun, no.79;jl. aipda k.s.tubun, no.79;rs bhakti mulia jl. aipda k.s.tubun, no.79;200;2147;23;51;All Levels;1.5 hours;2017-01-18T20:58:58Z;Bhakti Mulia
1070968;Mata Nusantara (Kebon Jeruk) Jalan Arjuna Utara 50 9 1, RT.9/RW.1, Duri Kepa, Kec. Kb. Jeruk, Kota Jakarta Barat, Daerah Khusus Ibukota Jakarta 11510, Indonesia;Jalan Arjuna Utara 50 9 1, RT.9/RW.1, Duri Kepa, Kec. Kb. Jeruk, Kota Jakarta Barat, Daerah Khusus Ibukota Jakarta 11510, Indonesia;Mata Nusantara (Kebon Jeruk) Jalan Arjuna Utara 50 9 1, RT.9/RW.1, Duri Kepa, Kec. Kb. Jeruk, Kota Jakarta Barat, Daerah Khusus Ibukota Jakarta 11510, Indonesia;200;2147;23;51;All Levels;1.5 hours;2017-01-18T20:58:58Z;Mata Nusantara (Kebon Jeruk)
1070968;Yadika Tegal Alur Blok H, Jl. Kamal Raya No.7, RT.8/RW.6, Tegal Alur, Kec. Kalideres, Kota Jakarta Barat, Daerah Khusus Ibukota Jakarta 11820, Indonesia;Blok H, Jl. Kamal Raya No.7, RT.8/RW.6, Tegal Alur, Kec. Kalideres, Kota Jakarta Barat, Daerah Khusus Ibukota Jakarta 11820, Indonesia;Yadika Tegal Alur Blok H, Jl. Kamal Raya No.7, RT.8/RW.6, Tegal Alur, Kec. Kalideres, Kota Jakarta Barat, Daerah Khusus Ibukota Jakarta 11820, Indonesia;200;2147;23;51;All Levels;1.5 hours;2017-01-18T20:58:58Z;Yadika Tegal Alur
1070968;klinik yadika tegal alur jl.kamal raya blok a7 no.7-11 tegal alur;jl.kamal raya blok a7 no.7-11 tegal alur;klinik yadika tegal alur jl.kamal raya blok a7 no.7-11 tegal alur;200;2147;23;51;All Levels;1.5 hours;2017-01-18T20:58:58Z;Yadika Tegal Alur
1070968;KLINIK YADIKA TEGAL ALUR JL.KAMAL RAYA BLOK A7 NO.7-11 TEGAL ALUR;JL.KAMAL RAYA BLOK A7 NO.7-11 TEGAL ALUR;KLINIK YADIKA TEGAL ALUR JL.KAMAL RAYA BLOK A7 NO.7-11 TEGAL ALUR;200;2147;23;51;All Levels;1.5 hours;2017-01-18T20:58:58Z;Yadika Tegal Alur
1070968;MH Thamrin Angke Komplek Taman Duta Mas, Jl. Pangeran Tubagus Angke No.Blok D9B No.2, RT.11/RW.5, Wijaya Kusuma, Kec. Grogol petamburan, Kota Jakarta Barat, Daerah Khusus Ibukota Jakarta 11460, Indonesia;Komplek Taman Duta Mas, Jl. Pangeran Tubagus Angke No.Blok D9B No.2, RT.11/RW.5, Wijaya Kusuma, Kec. Grogol petamburan, Kota Jakarta Barat, Daerah Khusus Ibukota Jakarta 11460, Indonesia;MH Thamrin Angke Komplek Taman Duta Mas, Jl. Pangeran Tubagus Angke No.Blok D9B No.2, RT.11/RW.5, Wijaya Kusuma, Kec. Grogol petamburan, Kota Jakarta Barat, Daerah Khusus Ibukota Jakarta 11460, Indonesia;200;2147;23;51;All Levels;1.5 hours;2017-01-18T20:58:58Z;MH Thamrin Angke
1070968;klinik mh thamrin angke jl. tubagus angke no. 27 jakarta barat - dki jakarta raya;jl. tubagus angke no. 27 jakarta barat - dki jakarta raya;klinik mh thamrin angke jl. tubagus angke no. 27 jakarta barat - dki jakarta raya;200;2147;23;51;All Levels;1.5 hours;2017-01-18T20:58:58Z;MH Thamrin Angke
1070968;klinik mht angke jl. tubagus angke no.27. taman duta mas blok d-9b  no.2-3;jl. tubagus angke no.27. taman duta mas blok d-9b  no.2-3;klinik mht angke jl. tubagus angke no.27. taman duta mas blok d-9b  no.2-3;200;2147;23;51;All Levels;1.5 hours;2017-01-18T20:58:58Z;MH Thamrin Angke
1070968;KLINIK MHT ANGKE JL. TUBAGUS ANGKE NO.27. TAMAN DUTA MAS BLOK D-9B  NO.2-3;JL. TUBAGUS ANGKE NO.27. TAMAN DUTA MAS BLOK D-9B  NO.2-3;KLINIK MHT ANGKE JL. TUBAGUS ANGKE NO.27. TAMAN DUTA MAS BLOK D-9B  NO.2-3;200;2147;23;51;All Levels;1.5 hours;2017-01-18T20:58:58Z;MH Thamrin Angke
1070968;Royal Taruma Jl. Daan Mogot Kedaung No.34, RT.8/RW.1, Kali Angke, Kec. Grogol petamburan, Kota Jakarta Barat, Daerah Khusus Ibukota Jakarta 11470, Indonesia;Jl. Daan Mogot Kedaung No.34, RT.8/RW.1, Kali Angke, Kec. Grogol petamburan, Kota Jakarta Barat, Daerah Khusus Ibukota Jakarta 11470, Indonesia;Royal Taruma Jl. Daan Mogot Kedaung No.34, RT.8/RW.1, Kali Angke, Kec. Grogol petamburan, Kota Jakarta Barat, Daerah Khusus Ibukota Jakarta 11470, Indonesia;200;2147;23;51;All Levels;1.5 hours;2017-01-18T20:58:58Z;Royal Taruma 
1070968;rs. royal taruma jl. daan mogot no.34 grogol;jl. daan mogot no.34 grogol;rs. royal taruma jl. daan mogot no.34 grogol;200;2147;23;51;All Levels;1.5 hours;2017-01-18T20:58:58Z;Royal Taruma 
1070968;Harapan Kita Jl. Letjen S. Parman No.Kav.87, RT.1/RW.8, Kota Bambu Utara, Kec. Palmerah, Kota Jakarta Barat, Daerah Khusus Ibukota Jakarta 11420, Indonesia;Jl. Letjen S. Parman No.Kav.87, RT.1/RW.8, Kota Bambu Utara, Kec. Palmerah, Kota Jakarta Barat, Daerah Khusus Ibukota Jakarta 11420, Indonesia;Harapan Kita Jl. Letjen S. Parman No.Kav.87, RT.1/RW.8, Kota Bambu Utara, Kec. Palmerah, Kota Jakarta Barat, Daerah Khusus Ibukota Jakarta 11420, Indonesia;200;2147;23;51;All Levels;1.5 hours;2017-01-18T20:58:58Z;Harapan Kita
